2021    1   25   23   21    15.29    10.54 
2021    1   25   23   31    15.38    10.45 
2021    1   25   23   41    15.30    10.40 
2021    1   25   23   51    15.29    10.29 
2021    1   26    0    1    15.33    10.55 
2021    1   26    0   11    15.53    10.70 
2021    1   26    0   21    15.59    10.42 
2021    1   26    0   31    15.60    10.39 
2021    1   26    0   41    15.52    10.24 
2021    1   26    0   51    15.48    10.48 
2021    1   26    1    1    15.53    10.42 
2021    1   26    1   11    15.32    10.40 
2021    1   26    1   21    15.11    10.18 
2021    1   26    1   31    15.04    10.38 
2021    1   26    1   41    15.10    10.13 
2021    1   26    1   51    15.16    10.51 
2021    1   26    2    1    15.18    10.29 
2021    1   26    2   11    15.16    10.19 
2021    1   26    2   21    15.28    10.30 
2021    1   26    2   31    15.36    10.45 
2021    1   26    2   41    15.35    10.17 
2021    1   26    2   51    15.34    10.32 
2021    1   26    3    1    15.28    10.47 
2021    1   26    3   11    15.27    10.19 
2021    1   26    3   21    15.27    10.34 
2021    1   26    3   31    15.35    10.22 
2021    1   26    3   41    15.40    10.07 
2021    1   26    3   51    15.49    10.27 
2021    1   26    4    1    15.76    10.53 
2021    1   26    4   11    15.86    10.38 
2021    1   26    4   21    15.88    10.17 
2021    1   26    4   31    15.95    10.48 
2021    1   26    4   41    16.02    10.33 
2021    1   26    4   51    16.12    10.30 
2021    1   26    5    1    16.09    10.18 
2021    1   26    5   11    16.09    10.29 
2021    1   26    5   21    16.10     9.99 
2021    1   26    5   31    16.05    10.22 
2021    1   26    5   41    16.06    10.26 
2021    1   26    5   51    16.01     9.97 
2021    1   26    6    1    15.97    10.06 
2021    1   26    6   11    15.99    10.00 
2021    1   26    6   21    16.13    10.20 
2021    1   26    6   31    16.15    10.21 
2021    1   26    6   41    16.00    10.13 
2021    1   26    6   51    15.95     9.95 
2021    1   26    7    1    15.95     9.90 
2021    1   26    7   11    16.14    10.23 
2021    1   26    7   21    16.26    10.13 
2021    1   26    7   31    16.31    10.03 
2021    1   26    7   41    16.30     9.96 
2021    1   26    7   51    16.35    10.05 
2021    1   26    8    1    16.39    10.28 
2021    1   26    8   11    16.35    10.14 
2021    1   26    8   21    16.35    10.05 
2021    1   26    8   31    16.30    10.15 
2021    1   26    8   41    16.24    10.26 
2021    1   26    8   51    16.22    10.11 
2021    1   26    9    1    16.20    10.05 
2021    1   26    9   11    16.18    10.26 
2021    1   26    9   21    16.18    10.14 
2021    1   26    9   31    16.17    10.11 
2021    1   26    9   41    16.20    10.23 
2021    1   26    9   51    16.26    10.20 
2021    1   26   10    1    16.33    10.29 
2021    1   26   10   11    16.38    10.25 
2021    1   26   10   21    16.41    10.40 
2021    1   26   10   31    16.40    10.11 
2021    1   26   10   41    16.43    10.36 
2021    1   26   10   51    16.30    10.42 
2021    1   26   11    1    16.14    10.47 
2021    1   26   11   11    16.03    10.38 
2021    1   26   11   21    16.00    10.33 
2021    1   26   11   31    15.95    10.29 
2021    1   26   11   41    16.00    10.52 
2021    1   26   11   51    16.06    10.34 
2021    1   26   12    1    16.13    10.44 
2021    1   26   12   11    16.22    10.48 
2021    1   26   12   21    16.22    10.38 
2021    1   26   12   31    16.26    10.38 
2021    1   26   12   41    16.28    10.31 
