time	x	y	
03:55.2	"19,05"	"-18,36"	4
03:55.2	"19,09"	"-18,36"	4
03:55.3	"19,13"	"-18,32"	4
03:55.4	"19,18"	"-18,32"	4
03:55.5	"19,22"	"-18,27"	4
03:55.6	"19,27"	"-18,27"	4
03:55.7	"19,31"	"-18,28"	4
03:55.8	"19,31"	"-18,23"	4
03:55.8	"19,31"	"-18,28"	4
03:55.9	"19,35"	"-18,28"	4
03:55.9	"19,35"	"-18,23"	4
03:56.0	"19,40"	"-18,23"	4
03:56.2	"19,40"	"-18,28"	4
03:56.3	"19,44"	"-18,23"	4
03:56.3	"19,44"	"-18,28"	4
03:56.4	"19,44"	"-18,23"	4
03:56.5	"19,48"	"-18,24"	4
03:56.7	"19,53"	"-18,24"	4
03:56.7	"19,53"	"-18,19"	4
03:56.8	"19,57"	"-18,19"	4
03:57.0	"19,61"	"-18,19"	4
03:57.2	"19,70"	"-18,20"	4
03:57.3	"19,66"	"-18,19"	4
03:57.3	"19,66"	"-18,15"	4
03:57.4	"19,70"	"-18,15"	4
03:57.5	"19,75"	"-18,15"	4
03:57.6	"19,74"	"-18,20"	4
03:57.6	"19,79"	"-18,15"	4
03:57.8	"19,83"	"-18,11"	4
03:57.8	"19,83"	"-18,15"	4
03:57.9	"19,88"	"-18,11"	4
03:57.9	"19,83"	"-18,11"	4
03:57.9	"19,87"	"-18,16"	4
03:58.0	"19,87"	"-18,15"	4
03:58.2	"19,88"	"-18,15"	4
03:58.2	"19,92"	"-18,15"	4
03:58.7	"19,96"	"-18,15"	4
03:58.8	"19,96"	"-18,16"	4
03:58.9	"19,92"	"-18,15"	4
03:58.9	"19,96"	"-18,16"	4
03:59.0	"19,92"	"-18,15"	4
03:59.0	"19,92"	"-18,16"	4
03:59.0	"19,96"	"-18,16"	4
03:59.2	"19,92"	"-18,16"	4
