time	x	y	
03:21.2	"44,08"	"-7,39"	3
03:21.3	"44,08"	"-7,34"	3
03:21.6	"44,09"	"-7,30"	3
03:21.7	"44,09"	"-7,34"	3
03:21.7	"44,09"	"-7,30"	3
03:21.8	"44,09"	"-7,34"	3
03:21.9	"44,09"	"-7,30"	3
03:22.0	"44,09"	"-7,34"	3
03:22.0	"44,09"	"-7,30"	3
03:22.1	"44,10"	"-7,30"	3
03:22.3	"44,10"	"-7,34"	3
03:22.5	"44,10"	"-7,30"	3
03:22.5	"44,10"	"-7,34"	3
03:22.6	"44,11"	"-7,34"	3
03:22.6	"44,11"	"-7,30"	3
03:22.7	"44,07"	"-7,30"	3
03:22.9	"44,12"	"-7,13"	3
03:22.9	"44,11"	"-7,13"	3
03:23.0	"44,07"	"-7,34"	3
03:23.1	"44,07"	"-7,39"	3
03:23.1	"44,07"	"-7,34"	3
03:23.3	"44,12"	"-7,17"	3
03:23.3	"44,12"	"-7,13"	3
03:23.4	"44,12"	"-7,04"	3
03:23.4	"44,17"	"-6,82"	3
03:23.5	"44,12"	"-6,32"	3
03:23.6	"44,12"	"-6,36"	3
03:23.6	"44,12"	"-6,45"	3
03:23.7	"44,07"	"-6,57"	3
03:23.7	"44,12"	"-6,40"	3
03:23.8	"44,12"	"-6,36"	3
03:23.8	"44,12"	"-6,40"	3
03:23.9	"44,12"	"-6,36"	3
03:24.3	"44,12"	"-6,31"	3
03:24.4	"44,12"	"-6,27"	3
03:24.4	"44,12"	"-6,31"	3
03:24.5	"44,13"	"-6,31"	3
03:24.5	"44,13"	"-6,36"	3
03:24.6	"44,13"	"-6,32"	3
03:24.6	"44,09"	"-6,31"	3
03:25.0	"44,10"	"-6,27"	3
03:25.1	"44,10"	"-6,31"	3
03:25.2	"44,11"	"-6,27"	3
03:25.2	"44,11"	"-6,31"	3
03:25.3	"44,11"	"-6,36"	3
03:25.4	"44,11"	"-6,40"	3
03:25.7	"44,10"	"-6,44"	3
03:25.7	"44,06"	"-6,57"	3
03:25.8	"44,06"	"-6,66"	3
03:25.9	"44,06"	"-6,62"	3
03:25.9	"44,10"	"-6,44"	3
03:26.0	"44,10"	"-6,49"	3
03:26.2	"44,09"	"-6,49"	3
03:26.2	"44,10"	"-6,40"	3
03:26.3	"44,10"	"-6,36"	3
03:26.3	"44,10"	"-6,31"	3
03:26.4	"44,29"	"-6,65"	3
03:26.5	"44,96"	"-6,29"	3
03:26.5	"45,01"	"-6,20"	3
03:26.6	"45,01"	"-6,03"	3
03:26.8	"44,96"	"-6,38"	3
03:26.8	"44,91"	"-6,64"	3
03:26.9	"44,86"	"-6,90"	3
03:26.9	"44,82"	"-7,16"	3
03:27.0	"44,77"	"-7,42"	3
03:27.1	"44,67"	"-7,85"	3
03:27.1	"44,68"	"-7,85"	3
03:27.1	"44,67"	"-7,93"	3
03:27.2	"44,58"	"-8,37"	3
03:27.2	"44,58"	"-8,41"	3
03:27.3	"44,48"	"-8,88"	3
03:27.4	"44,43"	"-9,01"	3
03:27.5	"44,43"	"-9,06"	3
03:27.5	"43,87"	"-9,18"	3
03:27.6	"43,77"	"-9,53"	3
03:27.7	"43,73"	"-9,70"	3
03:27.7	"43,79"	"-9,24"	3
03:27.8	"43,60"	"-10,39"	3
03:27.8	"43,60"	"-10,43"	3
03:27.9	"43,55"	"-10,52"	3
03:28.0	"43,51"	"-10,69"	3
03:28.0	"43,51"	"-10,65"	3
03:28.1	"43,46"	"-10,77"	3
03:28.4	"43,47"	"-10,77"	3
03:28.6	"43,47"	"-10,73"	3
03:28.9	"43,47"	"-10,78"	3
03:28.9	"43,47"	"-10,77"	3
03:28.9	"43,47"	"-10,78"	3
03:29.1	"43,48"	"-10,73"	3
03:29.1	"43,43"	"-10,73"	3
03:29.2	"43,44"	"-10,73"	3
03:29.2	"43,43"	"-10,78"	3
03:29.3	"43,53"	"-10,52"	3
03:29.4	"43,43"	"-10,78"	3
03:29.4	"43,43"	"-10,82"	3
03:29.5	"43,44"	"-10,78"	3
03:29.6	"43,44"	"-10,77"	3
