time	x	y	
04:12.1	"17,07"	"14,88"	6
04:12.2	"17,54"	"14,28"	6
04:12.3	"18,01"	"13,69"	6
04:12.5	"18,17"	"13,47"	6
04:12.6	"18,20"	"13,35"	6
04:12.7	"18,24"	"13,18"	6
04:12.8	"18,23"	"13,02"	6
04:13.0	"18,53"	"12,30"	6
04:13.1	"18,57"	"12,22"	6
04:13.2	"18,61"	"12,22"	6
04:13.3	"18,61"	"12,30"	6
04:13.5	"18,62"	"12,46"	6
04:13.5	"18,62"	"12,47"	6
04:13.6	"18,58"	"12,38"	6
04:13.6	"18,58"	"12,39"	6
04:13.7	"18,53"	"12,30"	6
04:13.8	"18,53"	"12,31"	6
04:13.8	"18,46"	"12,51"	6
04:14.0	"18,51"	"12,72"	6
04:14.1	"18,56"	"13,01"	6
04:14.2	"18,56"	"13,09"	6
04:14.3	"18,40"	"13,05"	6
04:14.5	"18,36"	"13,10"	6
04:15.1	"18,36"	"13,09"	6
04:15.2	"18,35"	"13,09"	6
04:15.3	"18,35"	"13,01"	6
04:15.6	"18,31"	"12,93"	6
04:15.7	"18,31"	"12,89"	6
04:15.8	"18,31"	"12,93"	6
04:16.3	"18,31"	"12,94"	6
04:16.5	"18,31"	"12,89"	6
04:16.8	"18,31"	"12,94"	6
04:17.2	"18,31"	"12,98"	6
04:17.3	"18,36"	"13,06"	6
04:17.4	"18,36"	"13,10"	6
04:17.5	"18,36"	"13,18"	6
04:17.6	"18,36"	"13,22"	6
04:17.7	"18,32"	"13,27"	6
04:18.0	"18,32"	"13,31"	6
04:18.2	"18,28"	"13,31"	6
04:18.3	"18,24"	"13,27"	6
04:18.5	"18,20"	"13,39"	6
04:18.6	"18,12"	"13,44"	6
04:18.7	"18,12"	"13,36"	6
04:18.8	"18,74"	"13,50"	6
04:19.0	"18,49"	"13,26"	6
04:19.1	"18,24"	"13,31"	6
04:19.2	"18,45"	"13,47"	6
04:19.3	"18,42"	"13,55"	6
04:19.5	"18,21"	"13,44"	6
04:19.6	"18,08"	"13,36"	6
04:19.7	"18,04"	"13,40"	6
04:21.0	"18,33"	"12,69"	7
04:21.1	"18,49"	"12,52"	7
04:21.2	"19,16"	"11,92"	7
04:21.3	"20,09"	"11,38"	7
04:21.5	"20,45"	"11,16"	7
04:21.6	"20,60"	"10,83"	7
04:21.7	"20,62"	"10,12"	7
04:21.8	"20,61"	"10,12"	7
04:21.8	"20,45"	"9,10"	7
04:22.0	"20,36"	"8,82"	7
04:22.1	"20,31"	"8,78"	7
04:22.2	"20,31"	"8,77"	7
04:22.2	"20,42"	"8,44"	7
04:22.3	"20,86"	"8,13"	7
04:22.5	"20,91"	"8,17"	7
04:22.6	"20,91"	"8,21"	7
04:22.7	"20,99"	"8,21"	7
04:22.8	"20,95"	"8,21"	7
04:23.0	"20,82"	"8,18"	7
04:23.0	"20,82"	"8,17"	7
04:23.1	"20,65"	"8,06"	7
04:23.2	"20,44"	"7,98"	7
04:23.3	"20,32"	"7,95"	7
04:23.5	"20,15"	"7,87"	7
04:23.6	"20,02"	"7,75"	7
04:23.7	"19,98"	"7,67"	7
04:23.8	"19,97"	"7,55"	7
04:24.0	"20,02"	"7,67"	7
04:24.1	"19,94"	"7,68"	7
04:24.2	"19,94"	"7,76"	7
04:24.3	"19,98"	"7,76"	7
04:24.5	"19,33"	"7,91"	7
04:24.6	"17,21"	"7,50"	7
04:24.7	"16,07"	"5,86"	7
04:24.8	"15,08"	"3,79"	7
04:25.0	"15,01"	"3,01"	7
04:25.1	"14,97"	"3,10"	7
04:25.2	"15,13"	"3,01"	7
04:25.3	"15,21"	"2,96"	7
04:25.6	"15,65"	"2,57"	7
04:25.7	"17,27"	"0,86"	7
04:25.9	"17,84"	"-0,24"	7
04:26.0	"17,91"	"-0,53"	7
04:26.1	"17,82"	"-0,69"	7
04:26.2	"16,18"	"-1,61"	7
04:26.4	"15,39"	"-1,74"	7
04:26.5	"15,14"	"-1,78"	7
04:26.6	"15,10"	"-1,77"	7
04:26.7	"14,97"	"-0,98"	7
04:26.9	"14,24"	"2,36"	7
04:27.0	"13,75"	"3,50"	7
04:27.1	"12,23"	"1,75"	7
04:27.2	"11,97"	"-1,56"	7
04:27.3	"12,00"	"-1,85"	7
04:27.4	"12,37"	"-3,06"	7
04:27.5	"12,37"	"-2,98"	7
04:27.6	"12,78"	"-3,12"	7
04:27.7	"14,48"	"-2,74"	7
04:27.9	"14,69"	"-2,62"	7
04:28.0	"15,86"	"-2,22"	7
04:28.1	"16,66"	"-1,84"	7
04:28.2	"16,39"	"-1,46"	7
04:28.4	"13,38"	"-1,54"	7
04:28.5	"12,06"	"-3,38"	7
04:28.6	"9,94"	"-4,91"	7
04:28.6	"9,94"	"-4,90"	7
04:28.7	"7,13"	"-8,01"	7
